43	375	1
45	359	1
46	386	1
50	347	1
52	396	1
52	419	1
54	433	1
57	333	1
62	441	1
63	308	1
63	322	1
71	303	1
81	303	1
83	440	1
86	142	1
89	300	1
91	428	1
95	168	1
96	120	1
99	100	1
100	289	1
104	432	1
112	203	1
114	440	1
115	278	1
122	75	1
126	219	1
126	444	1
128	270	1
138	227	1
144	57	1
148	76	1
148	446	1
149	270	1
152	237	1
161	91	1
166	248	1
166	266	1
171	439	1
173	252	1
174	94	1
177	260	1
185	432	1
187	134	1
189	147	1
191	102	1
196	440	1
200	155	1
208	447	1
211	160	1
214	222	1
217	207	1
222	240	1
224	415	1
226	192	1
226	442	1
230	405	1
232	425	1
233	245	1
240	394	1
244	248	1
245	382	1
256	244	1
256	384	1
269	228	1
270	212	1
271	162	1
271	191	1
273	397	1
275	146	1
289	113	1
297	407	1
301	93	1
322	250	1
323	239	1
327	72	1
333	252	1
334	233	1
344	251	1
347	422	1
348	225	1
362	248	1
363	215	1
364	49	1
382	173	1
384	192	1
385	240	1
390	153	1
404	237	1
406	34	1
416	149	1
430	152	1
431	237	1
440	415	1
443	25	1
458	249	1
459	94	1
464	80	1
466	111	1
467	130	1
472	24	1
476	402	1
477	255	1
483	35	1
485	51	1
494	245	1
501	384	1
510	237	1
530	294	1
530	369	1
534	310	1
541	326	1
542	283	1
546	352	1
547	224	1
561	286	1
583	305	1
591	217	1
591	319	1
616	345	1
625	214	1
634	348	1
651	215	1
661	325	1
676	218	1
696	319	1
702	226	1
729	241	1
729	319	1
746	322	1
747	255	1
767	275	1
767	322	1
780	314	1
783	293	1
314	414	1
331	421	1
362	422	1
384	422	1
404	419	1
424	416	1
456	409	1
492	392	1
513	376	1
539	360	1
600	328	1
608	336	1
642	339	1
678	319	1
709	320	1
575	221	1
575	295	1
531	230	1
561	221	1
444	243	1
376	206	1
404	148	1
444	147	1
459	139	1
472	70	1
457	23	1
423	28	1
382	39	1
343	57	1
314	83	1
283	128	1
271	174	1
222	174	1
191	116	1
132	62	1
109	82	1
89	156	1
99	183	1
104	195	1
77	394	1
86	363	1
65	373	1
70	356	1
75	338	1
58	357	1
55	370	1
58	385	1
63	410	1
51	407	1
63	424	1
76	424	1
101	416	1
116	422	1
129	426	1
141	429	1
155	426	1
172	419	1
186	414	1
198	420	1
205	430	1
217	431	1
209	411	1
212	394	1
219	386	1
226	374	1
231	368	1
249	361	1
232	383	1
222	394	1
269	368	1
270	380	1
283	402	1
290	390	1
300	391	1
311	396	1
323	398	1
334	401	1
345	404	1
359	404	1
378	403	1
397	401	1
415	400	1
430	399	1
446	398	1
461	387	1
480	378	1
491	370	1
508	359	1
523	350	1
542	337	1
527	334	1
519	320	1
517	305	1
513	285	1
439	316	1
381	309	1
319	298	1
272	298	1
294	317	1
320	332	1
331	349	1
374	354	1
397	352	1
363	326	1
345	326	1
324	305	1
351	296	1
359	294	1
393	330	1
405	333	1
429	341	1
444	337	1
463	321	1
467	313	1
483	339	1
463	364	1
446	365	1
413	365	1
359	375	1
360	382	1
390	385	1
423	388	1
441	384	1
389	409	1
369	395	1
379	375	1
408	387	1
430	376	1
430	358	1
397	366	1
411	374	1
449	351	1
468	348	1
453	379	1
473	365	1
492	353	1
507	332	1
472	382	1
496	323	1
488	306	1
491	287	1
417	235	1
369	262	1
386	260	1
374	243	1
389	249	1
402	252	1
416	253	1
432	256	1
445	261	1
454	269	1
456	287	1
432	290	1
410	292	1
389	281	1
406	275	1
428	276	1
441	283	1
410	319	1
405	307	1
423	307	1
440	305	1
458	304	1
412	266	1
425	267	1
467	272	1
487	275	1
500	268	1
521	256	1
542	248	1
506	253	1
526	275	1
517	267	1
535	265	1
528	248	1
555	238	1
574	241	1
592	237	1
608	217	1
608	232	1
622	235	1
634	228	1
646	231	1
662	235	1
678	239	1
696	243	1
712	252	1
727	260	1
740	269	1
752	282	1
760	295	1
755	310	1
737	303	1
726	295	1
713	294	1
699	293	1
681	293	1
659	295	1
644	303	1
637	313	1
629	324	1
614	320	1
609	305	1
604	297	1
594	288	1
585	278	1
564	267	1
545	263	1
584	258	1
600	265	1
628	265	1
653	255	1
617	250	1
611	269	1
619	292	1
634	279	1
648	272	1
667	272	1
679	257	1
704	268	1
721	278	1
742	288	1
672	300	1
659	307	1
620	304	1
645	288	1
680	280	1
633	246	1
568	251	1
598	249	1
645	317	1
707	305	1
686	303	1
365	349	1
346	363	1
336	376	1
310	368	1
290	351	1
269	334	1
238	332	1
213	337	1
185	357	1
177	367	1
140	380	1
112	382	1
115	362	1
164	335	1
175	316	1
208	292	1
231	292	1
229	313	1
213	316	1
196	321	1
186	339	1
196	299	1
204	355	1
195	375	1
182	386	1
164	394	1
150	398	1
132	401	1
97	402	1
114	399	1
150	404	1
167	403	1
193	398	1
149	365	1
131	352	1
148	332	1
156	320	1
104	371	1
93	380	1
93	393	1
82	407	1
129	368	1
170	349	1
150	350	1
165	364	1
151	378	1
219	363	1
235	342	1
257	345	1
268	350	1
283	363	1
291	374	1
303	375	1
322	378	1
344	385	1
324	366	1
317	355	1
301	358	1
303	337	1
279	337	1
255	319	1
251	333	1
246	347	1
229	360	1
257	369	1
225	325	1
199	336	1
178	325	1
146	313	1
128	318	1
111	335	1
103	349	1
128	337	1
113	305	1
104	320	1
86	316	1
76	319	1
87	329	1
92	341	1
116	318	1
126	299	1
151	287	1
165	291	1
149	301	1
135	300	1
117	293	1
128	287	1
138	285	1
160	282	1
170	282	1
193	283	1
186	294	1
161	300	1
237	286	1
251	287	1
248	304	1
262	307	1
274	315	1
284	327	1
308	316	1
317	324	1
333	328	1
342	341	1
355	355	1
378	339	1
412	340	1
419	326	1
382	319	1
351	313	1
331	285	1
286	279	1
258	263	1
234	268	1
208	269	1
193	264	1
215	277	1
218	288	1
247	277	1
267	282	1
283	295	1
300	299	1
301	284	1
310	271	1
348	283	1
329	271	1
348	267	1
369	277	1
371	289	1
388	300	1
396	295	1
368	304	1
303	261	1
287	254	1
271	246	1
281	235	1
289	225	1
288	209	1
289	190	1
290	171	1
286	152	1
293	138	1
301	124	1
307	112	1
316	100	1
328	89	1
346	75	1
361	65	1
379	55	1
398	51	1
418	47	1
435	41	1
446	39	1
465	37	1
466	48	1
458	62	1
446	69	1
441	80	1
439	94	1
444	109	1
447	118	1
441	129	1
430	133	1
418	133	1
402	130	1
387	132	1
373	140	1
367	156	1
366	170	1
369	186	1
359	203	1
343	207	1
333	216	1
320	221	1
309	231	1
300	243	1
323	194	1
311	182	1
328	156	1
334	144	1
336	126	1
317	130	1
302	153	1
315	144	1
312	167	1
332	174	1
344	193	1
313	209	1
304	196	1
304	211	1
330	204	1
342	178	1
349	162	1
355	136	1
353	183	1
367	118	1
343	112	1
349	90	1
368	82	1
358	104	1
329	110	1
340	101	1
388	91	1
405	69	1
387	76	1
389	61	1
419	60	1
431	56	1
447	54	1
415	88	1
429	108	1
409	111	1
397	111	1
380	111	1
377	104	1
407	99	1
404	84	1
424	77	1
430	93	1
420	119	1
433	116	1
117	144	1
114	126	1
118	106	1
124	89	1
130	85	1
140	92	1
147	103	1
160	107	1
172	108	1
171	119	1
166	139	1
171	152	1
178	162	1
189	170	1
198	174	1
207	181	1
200	194	1
195	206	1
197	225	1
210	244	1
225	261	1
207	233	1
200	214	1
211	196	1
186	160	1
179	143	1
173	129	1
151	129	1
144	119	1
179	118	1
127	127	1
112	138	1
102	139	1
108	113	1
126	112	1
138	100	1
113	97	1
125	164	1
118	177	1
116	160	1
104	152	1
108	167	1
120	194	1
142	205	1
156	218	1
173	223	1
171	195	1
149	185	1
152	174	1
145	156	1
140	143	1
165	154	1
165	170	1
186	187	1
178	210	1
181	231	1
195	245	1
175	240	1
160	228	1
132	204	1
137	184	1
131	153	1
158	199	1
168	181	1
138	72	1
756	266	1
718	234	1
640	214	1
